74c892a3d18e50821b4657b274a9dc61bae7ecf0d044cefeb201e57cfe1d12a8	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/FWO Email Response_16595.docx
29af8ec57dcd751bb85e500da809d9ab10c8f616beb8be140cc60e6c85b5d918	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Parasol Mushroom - Macrolepiota Procera.docx
3e21f633931c8808fa97b9804fd4e45a61201a6dbd5e0bfc2fff2dbab5e2fe73	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Cactus Wish List.docx
74ec636b47dfd55358b5758114109457ce3c2a8ba20fe4cac1d23bf6b1788f9d	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/saphdi personality detailed_13080_13080_13080.docx
32fea8e3af14709fabb79e9603577aa481b43b7fed91755702345b4259844ae3	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Advanced recursive enhancement.docx
7f226651641a1137e84f15e0ad4831a75e9444c15c2ab70fce13d41ba1961a80	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/complex solution to gender identity.docx
2da4ab611eb0e91e73a29f308db2a614516e7578321ed52319b96d58c6f3182c	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/113 Module Full Chat.docx
c152a6c325ac36d5d8d17a6c7431d79dd645e6ca8b8143acc3c552bfac83e7fd	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/persona updater.docx
b26a99f3cf395fb612189d1802ba4678468e4e69ace72eafeb0df8e72ea693ac	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Tristan Final Farm Sign Problem Solution Refinement.docx
d2710704983bff94f40c3820ac50d829b5dffa56c9f8214e2819e8fd3d9fee7b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Chicken of the Woods - Laetiporus Cincinnatus.docx
5f70bf18a086007016e948b04aed3b82103a36bea41755b6cddfaf10ace3c6ef	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/placeholder.docx
8a1326e3a4a027a9046283ca39afb43c32142a04ffc32dc3fed19ee3750b00b3	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/self awareness module.docx
7021ed32c1d39514f472b47de8c980ec080bac660d838170570974c0b3e4518c	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/.trashed-1707201691-lloyd_letter_draft_15286_15286.docx
29af8ec57dcd751bb85e500da809d9ab10c8f616beb8be140cc60e6c85b5d918	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Scotch Bonnet - Marasmius Oreades.docx
29af8ec57dcd751bb85e500da809d9ab10c8f616beb8be140cc60e6c85b5d918	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Red Reishi - Ganoderma Lucidum.docx
422838e4ce606c6c173eff06dce091eaf3255755527a206c3e280920d1c2604d	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Tristan Farm Sign Problem.docx
174b2a4ff839576a23ecfc8a78b214eae71b2be4db0d96d02e730be493d2700b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/AI Problem Solving Test Case.docx
ac6a1e0c1c6909a18879a1d5a73da245b38e2fdba4357fc3f7d0b07b2b6c00da	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/7. 2412231350 algorithm engine.docx
df1be41dfa00d0f7e22ba95a8101335f214472f84894c232829ec22f4916b57e	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Emotional Translation Algorithm.docx
72754b5f8fece407b47fc047b216caed48ee4c9a7290c4f7fdc9945b49259a7d	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/3. asdi 2.0 unrefined.docx
19192132fb028c0d043d74dace589565c1b22211dcfe54e1a5cb30685c35102b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/road-transport-and-distribution-award-ma000038-pay-guide (1)_173125_173125.docx
1f0a55662c58abc1b2315fbbc737bd36e45520a559f1248e4cffa1564e29fe3f	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/earlier ASDI persona.docx
8a1326e3a4a027a9046283ca39afb43c32142a04ffc32dc3fed19ee3750b00b3	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/self awareness module_13125_13125_13125.docx
e1d60cab71b0b5a3d19ae53668d09c2edf60b35fd5719069dfe22a24cfd7e973	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Project Goals and Overview.docx
74c892a3d18e50821b4657b274a9dc61bae7ecf0d044cefeb201e57cfe1d12a8	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/FWO Email Response(1)_16595.docx
74ec636b47dfd55358b5758114109457ce3c2a8ba20fe4cac1d23bf6b1788f9d	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/SAPHDI personality detailed_13080_13080.docx
d2710704983bff94f40c3820ac50d829b5dffa56c9f8214e2819e8fd3d9fee7b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/DFAM - Pleurotus Ostreatus.docx
1f905d1b670d822651b3bb80a20ce771d11ddc0ec155c53395ce72eba4202cfb	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/6. fractured gpt modules.docx
6a113e5ec09421c1a61b0b9e73082d339787f6197f35d7afc2d61058d2a0fd12	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Prompt for Improving ExpertUniversalTaskProcessor.docx
7155469b6214402f4730a0e5a010497ca20e9e8f23276c770b348d7059e6d3c6	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Module By Module Analysis and Pseudocode.docx
372da4f30a51d34c98d9d3a3643dd1a49ec077f4944f1b77bd222ee75e4e4686	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/BioLog 3.0+ Base Algorithm Plain English.docx
e8477427fdc7b9d2988543e4d5d9189849ca31c694a6029850e713bae90e3f38	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/contextually aware dynamic personas.docx
6673f5bf0452b95a376778d67146643a2551b28b8d24e090755681b64f5178a9	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/AEO optimized functions 1_14543_14543.docx
2e90cb67f265f2728fc5b43fcb71a57cb3af8c9df41cf5a29c87c55d3c757f23	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/hospitality-industry-general-award-ma000009-pay-guide_278897_278897.docx
d8bd3822eff2de7c976c3859c581ba764d472ed992a3bf0bc6cc929c49f6f190	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/legal assistance summary_16845_16845.docx
ed53845e3c17ab2101b60a6ff444c1d0d1556df34c381a8b39b9efc9cd89dddc	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Tiger Milk - Lignocus Rhinocerus.docx
1cfe61d20011af6ff13de842d212e59c42a8d1788aa058e6f05e7bf1d97e56f0	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/LHANDYSIDE Seek Resume(2)_199510.docx
7f226651641a1137e84f15e0ad4831a75e9444c15c2ab70fce13d41ba1961a80	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Complex Solution to Gender Identity.docx
32fea8e3af14709fabb79e9603577aa481b43b7fed91755702345b4259844ae3	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Advanced recursive enhancement_13087_13087.docx
6b3c1ffab19201cf56c3abb6a67a543f8d867db2fe5006d1382ae91b43d0a841	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/coordinsted saphdi most updated needs meeging_13268_13268_13268.docx
a9642b94348826204576c9c6b19403b824388589c530dfa36822bfea83f0e4ec	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/3310 exam notes(1).docx
213abc2299f2bd76350a4cf1378fe01a1fcb73a5c8882db2d16713ceaaf329ce	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/santa saphdi.docx
d6082744c32d4ee7a3405ddbdba2b4c07418be3fa7f453e0d237843063bb4927	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/launch_expressive_asdi-1_23878_23878.docx
63993f77aa25063de2103ad9f6e6efa56bb0c4d64bf89692fa7442701ab7335f	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/multi persona system_12754_12754_12754.docx
1f0a55662c58abc1b2315fbbc737bd36e45520a559f1248e4cffa1564e29fe3f	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/13. earlier asdi persona_15754_15754_15754.docx
6b3c1ffab19201cf56c3abb6a67a543f8d867db2fe5006d1382ae91b43d0a841	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/coordinsted SAPHDI most updated needs meeging.docx
7021ed32c1d39514f472b47de8c980ec080bac660d838170570974c0b3e4518c	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/lloyd_letter_draft-1.docx
f074e72f1147861ae1aa0c472143dd73fd660001827d485aa0dead35584df0aa	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Almond Agaricus - Agaricus Blazeii.docx
ae1550874a722a958d900afd951a4d4b606b80b5fda2a7e8e6c59255d3b7277f	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/AGP and ChatGPT Algorithm.docx
1f0a55662c58abc1b2315fbbc737bd36e45520a559f1248e4cffa1564e29fe3f	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/earlier ASDI persona_15754_15754.docx
3a01bd4c2fe897595ac58a9bb5cd1cc74b7f9a78f507e273742ecd4e24c4cce5	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/marielle finney letter_13594_13594.docx
63993f77aa25063de2103ad9f6e6efa56bb0c4d64bf89692fa7442701ab7335f	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/multi persona system.docx
740e889d5d1e269fc2e726e88f8cbe377ece34abde101e7f328766164e25ec2e	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Prompt feedback in solar system image generation series for BioLog3.docx
ed53845e3c17ab2101b60a6ff444c1d0d1556df34c381a8b39b9efc9cd89dddc	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Wood Ear - Auricularia Auricula.docx
6ef937f7bb6ec91a7cd6df2fcd53a1099bd138e0ea36ddff4d76d9b21ae18321	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/road-transport-and-distribution-award-ma000038-pay-guide_149614_149614.docx
0949286b44816bf847020a237dcf450aa06f73f49961d6732294893825bced2a	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/ASDI 4.docx
f074e72f1147861ae1aa0c472143dd73fd660001827d485aa0dead35584df0aa	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Beech Mushroom - Hypsizygus Tessulatus.docx
7345b30d4303fb71231434183f30017746a250e237bbee7945b896fbb9e46750	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/CodeCombiner.docx
29af8ec57dcd751bb85e500da809d9ab10c8f616beb8be140cc60e6c85b5d918	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Pheasant Back - Polyporous Squamosus.docx
32fea8e3af14709fabb79e9603577aa481b43b7fed91755702345b4259844ae3	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/advanced recursive enhancement.docx
d2710704983bff94f40c3820ac50d829b5dffa56c9f8214e2819e8fd3d9fee7b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Maitake - Grifola Frondosa.docx
d2710704983bff94f40c3820ac50d829b5dffa56c9f8214e2819e8fd3d9fee7b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Black Reishi - Ganoderma Formanosum.docx
8eb7d50e3420ca3a78befc5927b35c65a416783a7f24e10880b62e2abed9af2e	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/.trashed-1707201691-small-claims-guide_154349_154349.docx
1f0a55662c58abc1b2315fbbc737bd36e45520a559f1248e4cffa1564e29fe3f	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/13. earlier asdi persona.docx
8eb7d50e3420ca3a78befc5927b35c65a416783a7f24e10880b62e2abed9af2e	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/small-claims-guide-1_154349_154349.docx
ac6a1e0c1c6909a18879a1d5a73da245b38e2fdba4357fc3f7d0b07b2b6c00da	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/2412231350 algorithm engine.docx
177b421184f2cda93f453dddf9640b064e4f2f605dd709e9cd707c7d182eef55	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/biolog style feature set.docx
d2710704983bff94f40c3820ac50d829b5dffa56c9f8214e2819e8fd3d9fee7b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Mexican Cordyceps - Cordyceps Militaris.docx
6323833bc3f515af4036a5e0d94cc9a688cb1637d8b024cda5e1cd270534cde5	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/8. refined reference builder_13180_13180_13180.docx
d2710704983bff94f40c3820ac50d829b5dffa56c9f8214e2819e8fd3d9fee7b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/King Oyster - Pleurotus Eryngii.docx
b90d5410b6c72f65e96981cc70a0d0714e87ff1cdc5c6d0e6fd7e682683c6a63	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/fair-work-information-statement_88258_88258.docx
29af8ec57dcd751bb85e500da809d9ab10c8f616beb8be140cc60e6c85b5d918	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Prince Agaricus - Agaricus Augustus.docx
111deeaa29e3f80ace44b29049963ee3b47f0749922bd86fba82f349868f0dc4	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/.trashed-1707201690-legal_case_report_and_summary.docx
787a7a84bc928060be66c7b314549d9c444f3d00a7cb81a5968491c07d85b02e	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Evolving Discussion of Self Awareness.docx
a6bacc727ef4b9b029a5ea889193b670d2e735995ee0b6751b3ca06a3aaf903a	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/5. biolog gpt 2.0 algorithm.docx
1f905d1b670d822651b3bb80a20ce771d11ddc0ec155c53395ce72eba4202cfb	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/feactured gpt modules_18134_18134 (Case Conflict).docx
075e64e679b226d1443aae2e60a7964eb7fb02a127c93fe1f664e30e1cac73b4	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Implementation Plan.docx
8eb7d50e3420ca3a78befc5927b35c65a416783a7f24e10880b62e2abed9af2e	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/small-claims-guide-1.docx
6673f5bf0452b95a376778d67146643a2551b28b8d24e090755681b64f5178a9	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/11. aeo optimized functions 1.docx
ac6a1e0c1c6909a18879a1d5a73da245b38e2fdba4357fc3f7d0b07b2b6c00da	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/2412231350 Algorithm Engine.docx
72754b5f8fece407b47fc047b216caed48ee4c9a7290c4f7fdc9945b49259a7d	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/ASDI 2.0 unrefined_18335_18335.docx
3182eb855cf791c7175ffb453991c71a946b43052822ce82cead946e0746df50	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Final Algorithm for Custom GPT Builder Upgrade.docx
8656befc21995633052776e1d9ef26712885ce8ee957d4aadf7d792869cdf1b2	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Algorithm Engine Highly Defined and Explained_22346_22346_22346.docx
213abc2299f2bd76350a4cf1378fe01a1fcb73a5c8882db2d16713ceaaf329ce	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/santa saphdi_13442_13442_13442.docx
8656befc21995633052776e1d9ef26712885ce8ee957d4aadf7d792869cdf1b2	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Algorithm Engine Highly Defined and Explained.docx
6b3c1ffab19201cf56c3abb6a67a543f8d867db2fe5006d1382ae91b43d0a841	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/coordinsted SAPHDI most updated needs meeging_13268_13268.docx
53e00393738d076e0bac4f792ff818fdf6ad2d0ce903c04ba84161af489a8b3a	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/The Builder.docx
53e00393738d076e0bac4f792ff818fdf6ad2d0ce903c04ba84161af489a8b3a	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/The Builder_17517_17517.docx
ed53845e3c17ab2101b60a6ff444c1d0d1556df34c381a8b39b9efc9cd89dddc	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Turkey Tail - Trametes Versicolor.docx
b7951207ffcf3b1a706a6e0d78e0e96c72290d5c3312356af99402a01428168a	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Prompt Guide for Generating Detailed Abstract Data Sets.docx
72754b5f8fece407b47fc047b216caed48ee4c9a7290c4f7fdc9945b49259a7d	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/3. asdi 2.0 unrefined_18335_18335.docx
b3789d8243dc7b9e798ba0d7fc6b96bf656bf40e412fd67c7a20e505e856668c	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Contextual awareness loop.docx
56b67ac4ca2d3f2d7a19526bfa2ae22991a9cfbaed60b3866175328c70002cc0	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/upwork profile.docx
54108cdb04d923cb6a7d5eac7f7a79b98a9da801a29ed2ccbfcb3dfe57cdd2e5	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/GameTheory Derived Use Based Personas.docx
f074e72f1147861ae1aa0c472143dd73fd660001827d485aa0dead35584df0aa	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Beefsteak - Fistulina Hepatica.docx
3fd4dcf26bdea87aab2855c87cc61b4f3fbd25508f274715dab4721956861b6c	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/future improvement directions.docx
3db1d4da2730f3373cfe080d4064daa70b3dae624f67e851fbee8442a4a2a632	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/serene_clearing_dawn_16537_16537.docx
f5100fadb6c58a5cf1f21ed1cb7bb3655699dda029d86d22bfc017f07e9d3ed6	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/393902 21 role description.docx
1f905d1b670d822651b3bb80a20ce771d11ddc0ec155c53395ce72eba4202cfb	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/feactured gpt modules.docx
54108cdb04d923cb6a7d5eac7f7a79b98a9da801a29ed2ccbfcb3dfe57cdd2e5	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/gametheory derived use based personas.docx
ed53845e3c17ab2101b60a6ff444c1d0d1556df34c381a8b39b9efc9cd89dddc	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/White Ferula - Pleurotus Nebrodensis.docx
177b421184f2cda93f453dddf9640b064e4f2f605dd709e9cd707c7d182eef55	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/12. biolog style feature set_14472_14472_14472.docx
84c1d02889fa06c91d19c48524642bf52fc070192b3884454dba8182a13ed25d	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/non profit AI document.docx
53b7e0249941192d95f91410be5e69672bc13393a2c83482203f88d59107ea9f	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/advanced consciousness generator_13818_13818_13818.docx
d2710704983bff94f40c3820ac50d829b5dffa56c9f8214e2819e8fd3d9fee7b	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/Lilac Blewit - Lepista Nuda.docx
6323833bc3f515af4036a5e0d94cc9a688cb1637d8b024cda5e1cd270534cde5	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/8. refined reference builder.docx
54108cdb04d923cb6a7d5eac7f7a79b98a9da801a29ed2ccbfcb3dfe57cdd2e5	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/GameTheory Derived Use Based Personas_14598_14598.docx
0949286b44816bf847020a237dcf450aa06f73f49961d6732294893825bced2a	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/asdi 4.docx
f4afa3f990f3fefb6b33a01b245d814e879fe1e3fec80fd2bec05581f3ba019d	/media/lloyd/abb8e3f4-5d95-42ad-b172-278b2756c77e/lloyd/Documents/BackupStuffAgain/user interaction loop.docx
